2023-07-13 10:34:36,612 DEBUG   HandlerThread:6347 [system_info.py:probe():240] Probing system done
2023-07-13 10:34:36,612 DEBUG   HandlerThread:6347 [system_monitor.py:probe():210] {'os': 'Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-07-13T17:34:36.585157', 'startedAt': '2023-07-13T17:34:34.568379', 'docker': None, 'cuda': None, 'args': ('0.9',), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:ANRGUSC/SafeCampus-RL.git', 'commit': '9f75dacbf739f092e2bd1e956e2ce992968eb145'}, 'email': 'leezmiriam@gmail.com', 'root': '/home/eondula/PhDWork/SafeCampus-RL', 'host': 'DESKTOP-QGOHNU2', 'username': 'eondula', 'executable': '/home/eondula/miniconda3/envs/SafeCampus/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2303.999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 25.074783325195312}, 'gpu': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 7.635036468505859}}
2023-07-13 10:34:36,612 INFO    HandlerThread:6347 [system_monitor.py:probe():211] Finished collecting system info
2023-07-13 10:34:36,612 INFO    HandlerThread:6347 [system_monitor.py:probe():214] Publishing system info
2023-07-13 10:34:36,612 DEBUG   HandlerThread:6347 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-13 10:34:36,612 DEBUG   HandlerThread:6347 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-13 10:34:36,612 DEBUG   HandlerThread:6347 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-13 10:34:37,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/requirements.txt
2023-07-13 10:34:37,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/conda-environment.yaml
2023-07-13 10:34:37,492 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-summary.json
2023-07-13 10:34:37,973 DEBUG   HandlerThread:6347 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-13 10:34:37,973 INFO    HandlerThread:6347 [system_monitor.py:probe():216] Finished publishing system info
2023-07-13 10:34:37,976 DEBUG   SenderThread:6347 [sender.py:send():369] send: files
2023-07-13 10:34:37,977 INFO    SenderThread:6347 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-13 10:34:37,980 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: stop_status
2023-07-13 10:34:37,980 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: stop_status
2023-07-13 10:34:38,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/conda-environment.yaml
2023-07-13 10:34:38,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-metadata.json
2023-07-13 10:34:38,502 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: partial_history
2023-07-13 10:34:39,048 DEBUG   SenderThread:6347 [sender.py:send():369] send: telemetry
2023-07-13 10:34:39,049 DEBUG   SenderThread:6347 [sender.py:send():369] send: telemetry
2023-07-13 10:34:39,049 DEBUG   SenderThread:6347 [sender.py:send():369] send: config
2023-07-13 10:34:39,050 DEBUG   SenderThread:6347 [sender.py:send():369] send: telemetry
2023-07-13 10:34:39,050 DEBUG   SenderThread:6347 [sender.py:send():369] send: config
2023-07-13 10:34:39,050 DEBUG   SenderThread:6347 [sender.py:send():369] send: config
2023-07-13 10:34:39,050 DEBUG   SenderThread:6347 [sender.py:send():369] send: config
2023-07-13 10:34:39,051 DEBUG   SenderThread:6347 [sender.py:send():369] send: history
2023-07-13 10:34:39,051 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: summary_record
2023-07-13 10:34:39,051 INFO    SenderThread:6347 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:34:39,051 DEBUG   SenderThread:6347 [sender.py:send():369] send: exit
2023-07-13 10:34:39,051 INFO    SenderThread:6347 [sender.py:send_exit():574] handling exit code: 0
2023-07-13 10:34:39,051 INFO    SenderThread:6347 [sender.py:send_exit():576] handling runtime: 2
2023-07-13 10:34:39,052 INFO    SenderThread:6347 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:34:39,052 INFO    SenderThread:6347 [sender.py:send_exit():582] send defer
2023-07-13 10:34:39,052 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,052 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-13 10:34:39,053 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,053 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 0
2023-07-13 10:34:39,053 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 1
2023-07-13 10:34:39,053 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,053 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-13 10:34:39,053 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,053 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 1
2023-07-13 10:34:39,053 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 2
2023-07-13 10:34:39,053 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,053 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-13 10:34:39,053 INFO    HandlerThread:6347 [system_monitor.py:finish():190] Stopping system monitor
2023-07-13 10:34:39,054 INFO    HandlerThread:6347 [interfaces.py:finish():202] Joined cpu monitor
2023-07-13 10:34:39,054 INFO    HandlerThread:6347 [interfaces.py:finish():202] Joined disk monitor
2023-07-13 10:34:39,054 DEBUG   SystemMonitor:6347 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-13 10:34:39,054 DEBUG   SystemMonitor:6347 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-13 10:34:39,054 DEBUG   SystemMonitor:6347 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-13 10:34:39,064 INFO    HandlerThread:6347 [interfaces.py:finish():202] Joined gpu monitor
2023-07-13 10:34:39,064 INFO    HandlerThread:6347 [interfaces.py:finish():202] Joined memory monitor
2023-07-13 10:34:39,064 INFO    HandlerThread:6347 [interfaces.py:finish():202] Joined network monitor
2023-07-13 10:34:39,065 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,065 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 2
2023-07-13 10:34:39,065 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 3
2023-07-13 10:34:39,065 DEBUG   SenderThread:6347 [sender.py:send():369] send: stats
2023-07-13 10:34:39,065 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,065 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-13 10:34:39,065 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,065 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 3
2023-07-13 10:34:39,065 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 4
2023-07-13 10:34:39,065 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,065 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-13 10:34:39,066 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,066 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 4
2023-07-13 10:34:39,066 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 5
2023-07-13 10:34:39,066 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,066 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-13 10:34:39,066 DEBUG   SenderThread:6347 [sender.py:send():369] send: summary
2023-07-13 10:34:39,066 INFO    SenderThread:6347 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:34:39,066 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,066 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-13 10:34:39,066 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 6
2023-07-13 10:34:39,066 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,066 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-13 10:34:39,067 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,067 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-13 10:34:39,069 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: status_report
2023-07-13 10:34:39,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-summary.json
2023-07-13 10:34:39,491 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/output.log
2023-07-13 10:34:39,547 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 7
2023-07-13 10:34:39,547 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:39,547 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-13 10:34:39,547 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:39,547 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-13 10:34:39,697 INFO    wandb-upload_0:6347 [upload_job.py:push():133] Uploaded file /tmp/tmp5jsqckrfwandb/jbtxtuim-wandb-metadata.json
2023-07-13 10:34:39,743 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-13 10:34:40,492 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/config.yaml
2023-07-13 10:34:41,058 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 8
2023-07-13 10:34:41,058 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: poll_exit
2023-07-13 10:34:41,058 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:41,058 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-13 10:34:41,058 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:41,058 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-13 10:34:41,058 INFO    SenderThread:6347 [job_builder.py:build():232] Attempting to build job artifact
2023-07-13 10:34:41,058 INFO    SenderThread:6347 [job_builder.py:build():256] is repo sourced job
2023-07-13 10:34:41,059 INFO    SenderThread:6347 [job_builder.py:build():297] adding wandb-job metadata file
2023-07-13 10:34:41,065 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 9
2023-07-13 10:34:41,065 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:41,065 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-13 10:34:41,065 DEBUG   SenderThread:6347 [sender.py:send():369] send: artifact
2023-07-13 10:34:41,492 INFO    Thread-12 :6347 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/output.log
2023-07-13 10:34:42,169 INFO    wandb-upload_1:6347 [upload_job.py:push():88] Skipped uploading /home/eondula/.local/share/wandb/artifacts/staging/tmp9oakmfys
2023-07-13 10:34:42,432 INFO    wandb-upload_0:6347 [upload_job.py:push():91] Uploaded file /home/eondula/.local/share/wandb/artifacts/staging/tmp8dw00cn4
2023-07-13 10:34:43,841 INFO    SenderThread:6347 [sender.py:send_artifact():1450] sent artifact job-git_github.com_ANRGUSC_SafeCampus-RL.git_main.py - {'id': 'QXJ0aWZhY3Q6NTExOTI3Nzg5', 'digest': 'bb18e75ce56cb9307a1373f5b2153454', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcwMTQwODE0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTExOTI0NjIx', 'versionIndex': 3}}, 'version': 'latest'}
2023-07-13 10:34:43,841 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:43,841 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-13 10:34:43,841 INFO    SenderThread:6347 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-13 10:34:44,493 INFO    SenderThread:6347 [dir_watcher.py:finish():389] scan: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files
2023-07-13 10:34:44,494 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-metadata.json wandb-metadata.json
2023-07-13 10:34:44,494 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/output.log output.log
2023-07-13 10:34:44,494 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/requirements.txt requirements.txt
2023-07-13 10:34:44,494 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/conda-environment.yaml conda-environment.yaml
2023-07-13 10:34:44,494 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/config.yaml config.yaml
2023-07-13 10:34:44,495 INFO    SenderThread:6347 [dir_watcher.py:finish():403] scan save: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-summary.json wandb-summary.json
2023-07-13 10:34:44,495 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 10
2023-07-13 10:34:44,497 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:44,499 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-13 10:34:44,503 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:44,503 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-13 10:34:44,503 INFO    SenderThread:6347 [file_pusher.py:finish():159] shutting down file pusher
2023-07-13 10:34:44,745 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: keepalive
2023-07-13 10:34:44,864 INFO    wandb-upload_1:6347 [upload_job.py:push():133] Uploaded file /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/output.log
2023-07-13 10:34:44,911 INFO    wandb-upload_0:6347 [upload_job.py:push():133] Uploaded file /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/requirements.txt
2023-07-13 10:34:44,996 INFO    wandb-upload_2:6347 [upload_job.py:push():133] Uploaded file /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/conda-environment.yaml
2023-07-13 10:34:45,031 INFO    wandb-upload_4:6347 [upload_job.py:push():133] Uploaded file /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/wandb-summary.json
2023-07-13 10:34:45,039 INFO    wandb-upload_3:6347 [upload_job.py:push():133] Uploaded file /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/files/config.yaml
2023-07-13 10:34:45,239 INFO    Thread-11 :6347 [sender.py:transition_state():602] send defer: 11
2023-07-13 10:34:45,239 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:45,240 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-13 10:34:45,240 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:45,240 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 11
2023-07-13 10:34:45,240 INFO    SenderThread:6347 [file_pusher.py:join():164] waiting for file pusher
2023-07-13 10:34:45,240 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 12
2023-07-13 10:34:45,240 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:45,240 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-13 10:34:45,240 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:45,240 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 12
2023-07-13 10:34:45,408 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 13
2023-07-13 10:34:45,408 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:45,409 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-13 10:34:45,409 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:45,409 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 13
2023-07-13 10:34:45,409 INFO    SenderThread:6347 [sender.py:transition_state():602] send defer: 14
2023-07-13 10:34:45,409 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:34:45,409 INFO    HandlerThread:6347 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-13 10:34:45,409 DEBUG   SenderThread:6347 [sender.py:send():369] send: final
2023-07-13 10:34:45,410 DEBUG   SenderThread:6347 [sender.py:send():369] send: footer
2023-07-13 10:34:45,410 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: defer
2023-07-13 10:34:45,410 INFO    SenderThread:6347 [sender.py:send_request_defer():598] handle sender defer: 14
2023-07-13 10:34:45,410 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-13 10:34:45,410 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: server_info
2023-07-13 10:34:45,411 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: get_summary
2023-07-13 10:34:45,411 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-13 10:34:45,411 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: poll_exit
2023-07-13 10:34:45,411 DEBUG   SenderThread:6347 [sender.py:send_request():396] send_request: server_info
2023-07-13 10:34:45,487 INFO    MainThread:6347 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-07-13 10:34:45,487 INFO    MainThread:6347 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-07-13 10:34:45,487 INFO    MainThread:6347 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-07-13 10:34:45,487 DEBUG   HandlerThread:6347 [handler.py:handle_request():144] handle_request: shutdown
2023-07-13 10:34:45,487 INFO    HandlerThread:6347 [handler.py:finish():854] shutting down handler
2023-07-13 10:34:46,411 INFO    WriterThread:6347 [datastore.py:close():298] close: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103434-klicgmjs/run-klicgmjs.wandb
2023-07-13 10:34:46,487 INFO    SenderThread:6347 [sender.py:finish():1526] shutting down sender
2023-07-13 10:34:46,487 INFO    SenderThread:6347 [file_pusher.py:finish():159] shutting down file pusher
2023-07-13 10:34:46,487 INFO    SenderThread:6347 [file_pusher.py:join():164] waiting for file pusher
